tldec,tlra,trdec,trra,bldec,blra,brdec,brra,f
14.409722222222223,-7.54583333333332,14.409722222222223,-8.54583333333332,13.409722222222223,-8.54583333333332,13.409722222222223,-7.54583333333332,g
14.409722222222223,-7.54583333333332,14.409722222222223,-8.54583333333332,13.409722222222223,-8.54583333333332,13.409722222222223,-7.54583333333332,g
14.406944444444445,-7.550000000000011,14.406944444444445,-8.550000000000011,13.406944444444445,-8.550000000000011,13.406944444444445,-7.550000000000011,i
14.409722222222223,-7.54583333333332,14.409722222222223,-8.54583333333332,13.409722222222223,-8.54583333333332,13.409722222222223,-7.54583333333332,i
14.409722222222223,-7.54583333333332,14.409722222222223,-8.54583333333332,13.409722222222223,-8.54583333333332,13.409722222222223,-7.54583333333332,i
14.409722222222223,-7.54583333333332,14.409722222222223,-8.54583333333332,13.409722222222223,-8.54583333333332,13.409722222222223,-7.54583333333332,i
14.409722222222223,-7.54583333333332,14.409722222222223,-8.54583333333332,13.409722222222223,-8.54583333333332,13.409722222222223,-7.54583333333332,r
14.409722222222223,-7.54583333333332,14.409722222222223,-8.54583333333332,13.409722222222223,-8.54583333333332,13.409722222222223,-7.54583333333332,r
14.409722222222223,-7.54583333333332,14.409722222222223,-8.54583333333332,13.409722222222223,-8.54583333333332,13.409722222222223,-7.54583333333332,u
14.409722222222223,-7.54583333333332,14.409722222222223,-8.54583333333332,13.409722222222223,-8.54583333333332,13.409722222222223,-7.54583333333332,u
14.409722222222223,-7.54583333333332,14.409722222222223,-8.54583333333332,13.409722222222223,-8.54583333333332,13.409722222222223,-7.54583333333332,u
14.406944444444445,-7.550000000000011,14.406944444444445,-8.550000000000011,13.406944444444445,-8.550000000000011,13.406944444444445,-7.550000000000011,z
14.409722222222223,-7.54583333333332,14.409722222222223,-8.54583333333332,13.409722222222223,-8.54583333333332,13.409722222222223,-7.54583333333332,z
14.409722222222223,-7.54583333333332,14.409722222222223,-8.54583333333332,13.409722222222223,-8.54583333333332,13.409722222222223,-7.54583333333332,z
14.409722222222223,-7.54583333333332,14.409722222222223,-8.54583333333332,13.409722222222223,-8.54583333333332,13.409722222222223,-7.54583333333332,z
14.409722222222223,-7.54583333333332,14.409722222222223,-8.54583333333332,13.409722222222223,-8.54583333333332,13.409722222222223,-7.54583333333332,g
14.409722222222223,-7.54583333333332,14.409722222222223,-8.54583333333332,13.409722222222223,-8.54583333333332,13.409722222222223,-7.54583333333332,i
14.409722222222223,-7.54583333333332,14.409722222222223,-8.54583333333332,13.409722222222223,-8.54583333333332,13.409722222222223,-7.54583333333332,r
14.409722222222223,-7.54583333333332,14.409722222222223,-8.54583333333332,13.409722222222223,-8.54583333333332,13.409722222222223,-7.54583333333332,u
14.409722222222223,-7.54583333333332,14.409722222222223,-8.54583333333332,13.409722222222223,-8.54583333333332,13.409722222222223,-7.54583333333332,z
14.409722222222223,-7.54583333333332,14.409722222222223,-8.54583333333332,13.409722222222223,-8.54583333333332,13.409722222222223,-7.54583333333332,g
14.409722222222223,-7.54583333333332,14.409722222222223,-8.54583333333332,13.409722222222223,-8.54583333333332,13.409722222222223,-7.54583333333332,g
14.409722222222223,-7.54583333333332,14.409722222222223,-8.54583333333332,13.409722222222223,-8.54583333333332,13.409722222222223,-7.54583333333332,i
14.409722222222223,-7.54583333333332,14.409722222222223,-8.54583333333332,13.409722222222223,-8.54583333333332,13.409722222222223,-7.54583333333332,i
14.409722222222223,-7.54583333333332,14.409722222222223,-8.54583333333332,13.409722222222223,-8.54583333333332,13.409722222222223,-7.54583333333332,r
14.409722222222223,-7.54583333333332,14.409722222222223,-8.54583333333332,13.409722222222223,-8.54583333333332,13.409722222222223,-7.54583333333332,r
14.409722222222223,-7.54583333333332,14.409722222222223,-8.54583333333332,13.409722222222223,-8.54583333333332,13.409722222222223,-7.54583333333332,u
14.409722222222223,-7.54583333333332,14.409722222222223,-8.54583333333332,13.409722222222223,-8.54583333333332,13.409722222222223,-7.54583333333332,u
14.409722222222223,-7.54583333333332,14.409722222222223,-8.54583333333332,13.409722222222223,-8.54583333333332,13.409722222222223,-7.54583333333332,z
14.409722222222223,-7.54583333333332,14.409722222222223,-8.54583333333332,13.409722222222223,-8.54583333333332,13.409722222222223,-7.54583333333332,z
15.359722222222222,-7.54583333333332,15.359722222222222,-8.54583333333332,14.359722222222222,-8.54583333333332,14.359722222222222,-7.54583333333332,g
15.359722222222222,-7.54583333333332,15.359722222222222,-8.54583333333332,14.359722222222222,-8.54583333333332,14.359722222222222,-7.54583333333332,g
15.359722222222222,-7.54583333333332,15.359722222222222,-8.54583333333332,14.359722222222222,-8.54583333333332,14.359722222222222,-7.54583333333332,g
15.359722222222222,-7.54583333333332,15.359722222222222,-8.54583333333332,14.359722222222222,-8.54583333333332,14.359722222222222,-7.54583333333332,i
15.359722222222222,-7.54583333333332,15.359722222222222,-8.54583333333332,14.359722222222222,-8.54583333333332,14.359722222222222,-7.54583333333332,i
15.359722222222222,-7.54583333333332,15.359722222222222,-8.54583333333332,14.359722222222222,-8.54583333333332,14.359722222222222,-7.54583333333332,i
15.359722222222222,-7.54583333333332,15.359722222222222,-8.54583333333332,14.359722222222222,-8.54583333333332,14.359722222222222,-7.54583333333332,r
15.359722222222222,-7.54583333333332,15.359722222222222,-8.54583333333332,14.359722222222222,-8.54583333333332,14.359722222222222,-7.54583333333332,r
15.359722222222222,-7.54583333333332,15.359722222222222,-8.54583333333332,14.359722222222222,-8.54583333333332,14.359722222222222,-7.54583333333332,u
15.359722222222222,-7.54583333333332,15.359722222222222,-8.54583333333332,14.359722222222222,-8.54583333333332,14.359722222222222,-7.54583333333332,u
15.359722222222222,-7.54583333333332,15.359722222222222,-8.54583333333332,14.359722222222222,-8.54583333333332,14.359722222222222,-7.54583333333332,u
15.359722222222222,-7.54583333333332,15.359722222222222,-8.54583333333332,14.359722222222222,-8.54583333333332,14.359722222222222,-7.54583333333332,z
15.359722222222222,-7.54583333333332,15.359722222222222,-8.54583333333332,14.359722222222222,-8.54583333333332,14.359722222222222,-7.54583333333332,z
15.359722222222222,-7.54583333333332,15.359722222222222,-8.54583333333332,14.359722222222222,-8.54583333333332,14.359722222222222,-7.54583333333332,z
15.359722222222222,-7.54583333333332,15.359722222222222,-8.54583333333332,14.359722222222222,-8.54583333333332,14.359722222222222,-7.54583333333332,g
15.359722222222222,-7.54583333333332,15.359722222222222,-8.54583333333332,14.359722222222222,-8.54583333333332,14.359722222222222,-7.54583333333332,i
15.359722222222222,-7.54583333333332,15.359722222222222,-8.54583333333332,14.359722222222222,-8.54583333333332,14.359722222222222,-7.54583333333332,z
15.359722222222222,-7.54583333333332,15.359722222222222,-8.54583333333332,14.359722222222222,-8.54583333333332,14.359722222222222,-7.54583333333332,g
15.359722222222222,-7.54583333333332,15.359722222222222,-8.54583333333332,14.359722222222222,-8.54583333333332,14.359722222222222,-7.54583333333332,g
15.359722222222222,-7.54583333333332,15.359722222222222,-8.54583333333332,14.359722222222222,-8.54583333333332,14.359722222222222,-7.54583333333332,i
15.359722222222222,-7.54583333333332,15.359722222222222,-8.54583333333332,14.359722222222222,-8.54583333333332,14.359722222222222,-7.54583333333332,i
15.359722222222222,-7.54583333333332,15.359722222222222,-8.54583333333332,14.359722222222222,-8.54583333333332,14.359722222222222,-7.54583333333332,z
15.359722222222222,-7.54583333333332,15.359722222222222,-8.54583333333332,14.359722222222222,-8.54583333333332,14.359722222222222,-7.54583333333332,z
16.310000000000002,-7.550000000000011,16.310000000000002,-8.550000000000011,15.31,-8.550000000000011,15.31,-7.550000000000011,g
16.310000000000002,-7.550000000000011,16.310000000000002,-8.550000000000011,15.31,-8.550000000000011,15.31,-7.550000000000011,g
16.310000000000002,-7.550000000000011,16.310000000000002,-8.550000000000011,15.31,-8.550000000000011,15.31,-7.550000000000011,g
16.310000000000002,-7.550000000000011,16.310000000000002,-8.550000000000011,15.31,-8.550000000000011,15.31,-7.550000000000011,i
16.310000000000002,-7.550000000000011,16.310000000000002,-8.550000000000011,15.31,-8.550000000000011,15.31,-7.550000000000011,i
16.310000000000002,-7.550000000000011,16.310000000000002,-8.550000000000011,15.31,-8.550000000000011,15.31,-7.550000000000011,i
16.310000000000002,-7.550000000000011,16.310000000000002,-8.550000000000011,15.31,-8.550000000000011,15.31,-7.550000000000011,u
16.310000000000002,-7.550000000000011,16.310000000000002,-8.550000000000011,15.31,-8.550000000000011,15.31,-7.550000000000011,u
16.310000000000002,-7.550000000000011,16.310000000000002,-8.550000000000011,15.31,-8.550000000000011,15.31,-7.550000000000011,u
16.310000000000002,-7.550000000000011,16.310000000000002,-8.550000000000011,15.31,-8.550000000000011,15.31,-7.550000000000011,z
16.310000000000002,-7.550000000000011,16.310000000000002,-8.550000000000011,15.31,-8.550000000000011,15.31,-7.550000000000011,z
16.310000000000002,-7.550000000000011,16.310000000000002,-8.550000000000011,15.31,-8.550000000000011,15.31,-7.550000000000011,z
16.310000000000002,-7.550000000000011,16.310000000000002,-8.550000000000011,15.31,-8.550000000000011,15.31,-7.550000000000011,g
16.310000000000002,-7.550000000000011,16.310000000000002,-8.550000000000011,15.31,-8.550000000000011,15.31,-7.550000000000011,u
16.310000000000002,-7.550000000000011,16.310000000000002,-8.550000000000011,15.31,-8.550000000000011,15.31,-7.550000000000011,z
16.310000000000002,-7.550000000000011,16.310000000000002,-8.550000000000011,15.31,-8.550000000000011,15.31,-7.550000000000011,g
16.310000000000002,-7.550000000000011,16.310000000000002,-8.550000000000011,15.31,-8.550000000000011,15.31,-7.550000000000011,g
16.310000000000002,-7.550000000000011,16.310000000000002,-8.550000000000011,15.31,-8.550000000000011,15.31,-7.550000000000011,u
16.310000000000002,-7.550000000000011,16.310000000000002,-8.550000000000011,15.31,-8.550000000000011,15.31,-7.550000000000011,u
16.310000000000002,-7.550000000000011,16.310000000000002,-8.550000000000011,15.31,-8.550000000000011,15.31,-7.550000000000011,z
16.310000000000002,-7.550000000000011,16.310000000000002,-8.550000000000011,15.31,-8.550000000000011,15.31,-7.550000000000011,z
17.259444444444444,-7.54583333333332,17.259444444444444,-8.54583333333332,16.259444444444444,-8.54583333333332,16.259444444444444,-7.54583333333332,g
17.259444444444444,-7.54583333333332,17.259444444444444,-8.54583333333332,16.259444444444444,-8.54583333333332,16.259444444444444,-7.54583333333332,g
17.259444444444444,-7.54583333333332,17.259444444444444,-8.54583333333332,16.259444444444444,-8.54583333333332,16.259444444444444,-7.54583333333332,g
17.259444444444444,-7.54583333333332,17.259444444444444,-8.54583333333332,16.259444444444444,-8.54583333333332,16.259444444444444,-7.54583333333332,i
17.259444444444444,-7.54583333333332,17.259444444444444,-8.54583333333332,16.259444444444444,-8.54583333333332,16.259444444444444,-7.54583333333332,i
17.259444444444444,-7.54583333333332,17.259444444444444,-8.54583333333332,16.259444444444444,-8.54583333333332,16.259444444444444,-7.54583333333332,i
17.259444444444444,-7.54583333333332,17.259444444444444,-8.54583333333332,16.259444444444444,-8.54583333333332,16.259444444444444,-7.54583333333332,u
17.259444444444444,-7.54583333333332,17.259444444444444,-8.54583333333332,16.259444444444444,-8.54583333333332,16.259444444444444,-7.54583333333332,u
17.259444444444444,-7.54583333333332,17.259444444444444,-8.54583333333332,16.259444444444444,-8.54583333333332,16.259444444444444,-7.54583333333332,u
17.259444444444444,-7.54583333333332,17.259444444444444,-8.54583333333332,16.259444444444444,-8.54583333333332,16.259444444444444,-7.54583333333332,z
17.259444444444444,-7.54583333333332,17.259444444444444,-8.54583333333332,16.259444444444444,-8.54583333333332,16.259444444444444,-7.54583333333332,z
17.259444444444444,-7.54583333333332,17.259444444444444,-8.54583333333332,16.259444444444444,-8.54583333333332,16.259444444444444,-7.54583333333332,z
17.259444444444444,-7.54583333333332,17.259444444444444,-8.54583333333332,16.259444444444444,-8.54583333333332,16.259444444444444,-7.54583333333332,g
17.259444444444444,-7.54583333333332,17.259444444444444,-8.54583333333332,16.259444444444444,-8.54583333333332,16.259444444444444,-7.54583333333332,i
17.259444444444444,-7.54583333333332,17.259444444444444,-8.54583333333332,16.259444444444444,-8.54583333333332,16.259444444444444,-7.54583333333332,u
17.259444444444444,-7.54583333333332,17.259444444444444,-8.54583333333332,16.259444444444444,-8.54583333333332,16.259444444444444,-7.54583333333332,z
17.259444444444444,-7.54583333333332,17.259444444444444,-8.54583333333332,16.259444444444444,-8.54583333333332,16.259444444444444,-7.54583333333332,g
17.259444444444444,-7.54583333333332,17.259444444444444,-8.54583333333332,16.259444444444444,-8.54583333333332,16.259444444444444,-7.54583333333332,g
17.259444444444444,-7.54583333333332,17.259444444444444,-8.54583333333332,16.259444444444444,-8.54583333333332,16.259444444444444,-7.54583333333332,i
17.259444444444444,-7.54583333333332,17.259444444444444,-8.54583333333332,16.259444444444444,-8.54583333333332,16.259444444444444,-7.54583333333332,i
17.259444444444444,-7.54583333333332,17.259444444444444,-8.54583333333332,16.259444444444444,-8.54583333333332,16.259444444444444,-7.54583333333332,u
17.259444444444444,-7.54583333333332,17.259444444444444,-8.54583333333332,16.259444444444444,-8.54583333333332,16.259444444444444,-7.54583333333332,u
17.259444444444444,-7.54583333333332,17.259444444444444,-8.54583333333332,16.259444444444444,-8.54583333333332,16.259444444444444,-7.54583333333332,z
17.259444444444444,-7.54583333333332,17.259444444444444,-8.54583333333332,16.259444444444444,-8.54583333333332,16.259444444444444,-7.54583333333332,z
18.209166666666665,-7.54583333333332,18.209166666666665,-8.54583333333332,17.209166666666665,-8.54583333333332,17.209166666666665,-7.54583333333332,g
18.209166666666665,-7.54583333333332,18.209166666666665,-8.54583333333332,17.209166666666665,-8.54583333333332,17.209166666666665,-7.54583333333332,g
18.209166666666665,-7.54583333333332,18.209166666666665,-8.54583333333332,17.209166666666665,-8.54583333333332,17.209166666666665,-7.54583333333332,g
18.209166666666665,-7.54583333333332,18.209166666666665,-8.54583333333332,17.209166666666665,-8.54583333333332,17.209166666666665,-7.54583333333332,i
18.209166666666665,-7.54583333333332,18.209166666666665,-8.54583333333332,17.209166666666665,-8.54583333333332,17.209166666666665,-7.54583333333332,i
18.209166666666665,-7.54583333333332,18.209166666666665,-8.54583333333332,17.209166666666665,-8.54583333333332,17.209166666666665,-7.54583333333332,i
18.209166666666665,-7.54583333333332,18.209166666666665,-8.54583333333332,17.209166666666665,-8.54583333333332,17.209166666666665,-7.54583333333332,u
18.209166666666665,-7.54583333333332,18.209166666666665,-8.54583333333332,17.209166666666665,-8.54583333333332,17.209166666666665,-7.54583333333332,u
18.209166666666665,-7.54583333333332,18.209166666666665,-8.54583333333332,17.209166666666665,-8.54583333333332,17.209166666666665,-7.54583333333332,u
18.209166666666665,-7.54583333333332,18.209166666666665,-8.54583333333332,17.209166666666665,-8.54583333333332,17.209166666666665,-7.54583333333332,z
18.209166666666665,-7.54583333333332,18.209166666666665,-8.54583333333332,17.209166666666665,-8.54583333333332,17.209166666666665,-7.54583333333332,z
18.209166666666665,-7.54583333333332,18.209166666666665,-8.54583333333332,17.209166666666665,-8.54583333333332,17.209166666666665,-7.54583333333332,z
18.209166666666665,-7.54583333333332,18.209166666666665,-8.54583333333332,17.209166666666665,-8.54583333333332,17.209166666666665,-7.54583333333332,g
18.209166666666665,-7.54583333333332,18.209166666666665,-8.54583333333332,17.209166666666665,-8.54583333333332,17.209166666666665,-7.54583333333332,z
18.209166666666665,-7.54583333333332,18.209166666666665,-8.54583333333332,17.209166666666665,-8.54583333333332,17.209166666666665,-7.54583333333332,g
18.209166666666665,-7.54583333333332,18.209166666666665,-8.54583333333332,17.209166666666665,-8.54583333333332,17.209166666666665,-7.54583333333332,g
18.209166666666665,-7.54583333333332,18.209166666666665,-8.54583333333332,17.209166666666665,-8.54583333333332,17.209166666666665,-7.54583333333332,z
18.209166666666665,-7.54583333333332,18.209166666666665,-8.54583333333332,17.209166666666665,-8.54583333333332,17.209166666666665,-7.54583333333332,z
11.563611111111111,-7.554166666666674,11.563611111111111,-8.554166666666674,10.563611111111111,-8.554166666666674,10.563611111111111,-7.554166666666674,g
11.563611111111111,-7.554166666666674,11.563611111111111,-8.554166666666674,10.563611111111111,-8.554166666666674,10.563611111111111,-7.554166666666674,g
11.555833333333334,-7.550000000000011,11.555833333333334,-8.550000000000011,10.555833333333334,-8.550000000000011,10.555833333333334,-7.550000000000011,g
11.559444444444445,-7.54583333333332,11.559444444444445,-8.54583333333332,10.559444444444445,-8.54583333333332,10.559444444444445,-7.54583333333332,g
11.559444444444445,-7.54583333333332,11.559444444444445,-8.54583333333332,10.559444444444445,-8.54583333333332,10.559444444444445,-7.54583333333332,g
11.559444444444445,-7.54583333333332,11.559444444444445,-8.54583333333332,10.559444444444445,-8.54583333333332,10.559444444444445,-7.54583333333332,g
11.555833333333334,-7.550000000000011,11.555833333333334,-8.550000000000011,10.555833333333334,-8.550000000000011,10.555833333333334,-7.550000000000011,i
11.559444444444445,-7.54583333333332,11.559444444444445,-8.54583333333332,10.559444444444445,-8.54583333333332,10.559444444444445,-7.54583333333332,i
11.559444444444445,-7.54583333333332,11.559444444444445,-8.54583333333332,10.559444444444445,-8.54583333333332,10.559444444444445,-7.54583333333332,i
11.559444444444445,-7.54583333333332,11.559444444444445,-8.54583333333332,10.559444444444445,-8.54583333333332,10.559444444444445,-7.54583333333332,i
11.559444444444445,-7.54583333333332,11.559444444444445,-8.54583333333332,10.559444444444445,-8.54583333333332,10.559444444444445,-7.54583333333332,r
